type,id,email,passwordHash,isEmailVerified,userId,balance,currency,accountType,isDefault,status,isoCode,name,maskedCardNumber,cardHolderName,expirationMonth,expirationYear,paymentToken,iban,bankName,swiftCode,userAccountId,paymentMethodId,amount
TRANSACTION,8c9f9445-ed84-4b5e-bdcd-5e6ee5c3a12c,,,,,,,,,FAILED,,,,,,,,,,,68ce6a62-de6b-4e0e-aabd-9eacdd1ea9f7,99891c8d-d62f-41ab-8bef-9bae9e7f91bb,3588.60
TRANSACTION,cd29c6ae-4097-4f58-8b05-26125de883fd,,,,,,,,,COMPLETED,,,,,,,,,,,f9ed784a-3515-4048-aa69-db148cdcc0ac,fa456098-adf2-4c98-8b47-7390d9936c76,4676.69
TRANSACTION,f7ca5c74-b94a-49c9-ab08-5959ef3ea389,,,,,,,,,PENDING,,,,,,,,,,,65bbce15-8531-4944-8fe0-a416e6ed3579,20b050d0-10e0-44f6-8e18-fcd07199065d,1490.86
TRANSACTION,49f66429-dae9-4868-a5a1-981518186c5e,,,,,,,,,REFUNDED,,,,,,,,,,,759d6f57-6c9c-48f2-b58e-f381fb10836f,5cc79f92-e57a-4b0c-aa97-23e0e1abc5f0,680.82
TRANSACTION,f22246dd-d41b-4a7f-8089-23f9d5da8564,,,,,,,,,COMPLETED,,,,,,,,,,,d174ac07-8932-46ab-aadb-89b92b0d539f,49ea173d-7ca4-4a81-8118-d5e15a132757,4245.33
TRANSACTION,bcef405c-ea37-49be-b4cc-617d53c8decf,,,,,,,,,PENDING,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,5f25ca6b-6ff9-4319-9e91-201442822504,1057.34
TRANSACTION,b2330151-644a-4642-8f00-1cb7eb72b2a8,,,,,,,,,REFUNDED,,,,,,,,,,,8b155548-a5be-470f-817d-ec64a591f9e7,60ff9b09-e68c-4269-822b-b83698a40546,1967.21
TRANSACTION,9e73c96b-dd9c-4c0e-bd66-f3abc1ea7942,,,,,,,,,PENDING,,,,,,,,,,,17afbb9f-1ab3-4794-8cbb-03c2dfb3fe7d,5fd48c10-bc3a-4d65-bc0e-b134cce9ab18,245.96
TRANSACTION,c584b748-0cdd-406c-811c-31d186ec2995,,,,,,,,,FAILED,,,,,,,,,,,bbe3d613-10c8-4f51-99c4-52caf754605f,278f5826-91c0-42e2-8238-9373d068dde8,1666.60
TRANSACTION,f1b4aa84-10be-4faa-9959-76708325ad05,,,,,,,,,PENDING,,,,,,,,,,,2fd4bb38-6f3f-4cff-9337-d5865607060e,af36f6f7-aff3-44ac-aeae-ef278080d313,3271.27
TRANSACTION,04ea8b64-dadc-4be9-bc10-1bd1d30f12c7,,,,,,,,,REFUNDED,,,,,,,,,,,aae5378d-a4be-43cc-a991-4c37df619980,9de03eac-138b-4134-bb9d-9e7ca8b7c53e,4540.22
TRANSACTION,3fb04a1f-8fae-4927-91fd-4acf52c4a98d,,,,,,,,,FAILED,,,,,,,,,,,a5daf4b0-cfbe-4d52-9cbe-79b6051e4526,7baf121b-e4fd-4603-9f1d-3d65fb01de6f,1092.15
TRANSACTION,8af2d6f2-3c0c-435a-85c7-c08647f8abfb,,,,,,,,,COMPLETED,,,,,,,,,,,3df1f4b3-756d-46e3-aec4-4fae4933fdd8,052e126b-b0f0-4bec-ad7a-448444cfd93c,1823.47
TRANSACTION,4107b784-aa43-4ac0-9af1-280024f70aca,,,,,,,,,REFUNDED,,,,,,,,,,,57ba4e6b-b6ee-4bb1-8ac8-0fb5b3000de9,568ff785-26d9-43a5-ac3b-2c8ad3e2abbf,1958.63
TRANSACTION,a03dcf6c-211f-473f-b854-73407b3e156c,,,,,,,,,PENDING,,,,,,,,,,,eeb11d39-5b04-453f-b663-601b1cd84d0f,93dd646e-9475-4207-a47d-5bdbe36a7d92,3178.16
TRANSACTION,aea48143-3944-4840-bec8-4e357731fb1a,,,,,,,,,PENDING,,,,,,,,,,,cd1bef1e-77ee-4f04-90d7-21ef795334a8,4faf6836-bf73-4c3f-8e9e-9905492bbe82,2300.55
TRANSACTION,ffbd582e-4d5d-436b-b130-d2b2a562b71f,,,,,,,,,FAILED,,,,,,,,,,,a233dd99-e25c-487d-8641-ad55f40c6e7a,4985b03b-e019-4ce1-ae0e-f327f6463545,4666.54
TRANSACTION,492020ec-2af6-4665-8d68-5f3c081a29d9,,,,,,,,,COMPLETED,,,,,,,,,,,41a12e98-5343-4d43-9d15-94647c3dba57,d9814209-5f45-44de-ac8a-17df0c998e22,1448.86
TRANSACTION,1d35d0d6-4bee-4057-b256-19d4ae9f35d2,,,,,,,,,REFUNDED,,,,,,,,,,,471d7f8b-e697-4a34-af25-9bad64139db2,d604119c-5347-4446-8f78-df8e010ea52e,2911.90
TRANSACTION,f41906cf-8db0-4c95-909b-7a9859d1baa3,,,,,,,,,PENDING,,,,,,,,,,,ac55c9c7-49fe-42cc-b311-9c52783bf593,ff453a09-d3c4-47c6-8bfe-cba508c7404e,1903.13
TRANSACTION,365665b9-55a7-4df0-9d9f-c7dcfc970784,,,,,,,,,REFUNDED,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,3bfcd176-cf25-4b49-a17d-a27fd8e18f98,4321.42
TRANSACTION,bf579252-dcc7-4531-a9e5-471ecd1e65f8,,,,,,,,,REFUNDED,,,,,,,,,,,5b919b10-d4bd-4291-8a26-9bd9449b39ca,edc00d16-7207-4d74-8258-4b52b5ca9ea8,2578.50
TRANSACTION,1146eac6-19ee-4da7-b21d-05514f4abfb1,,,,,,,,,REFUNDED,,,,,,,,,,,6b2a4fb9-9693-4aa6-9313-6c4d88fb3d79,a53fd0e2-cca9-4f93-b5be-125b32108ff3,359.47
TRANSACTION,da511a3c-2e3f-4507-a9d4-aced6d1ac022,,,,,,,,,FAILED,,,,,,,,,,,8b795472-237e-447f-bafd-05bea63bdbf8,e09135cc-d35a-4493-a505-b50fc0bcbc51,3683.32
TRANSACTION,28bd9dc4-9cf5-4571-b87c-67c620d47274,,,,,,,,,PENDING,,,,,,,,,,,88b6eaa9-3b77-4994-a862-27f6ab3cf0fe,cf94f74d-91e0-4c2c-96cb-4c7d0e2e0103,2232.86
TRANSACTION,3b14d53b-6da7-4b47-b380-3c946d9874ba,,,,,,,,,REFUNDED,,,,,,,,,,,1097b822-6b91-4db0-8a48-a4c695fed3b0,ef615306-64f8-41c2-80c9-085810745ce7,2449.29
TRANSACTION,bce5c379-3e45-4d95-b31a-88b4fa62ae99,,,,,,,,,REFUNDED,,,,,,,,,,,5009b47e-5a7a-4fd5-92c2-e3192eb852bf,9446b4c7-38e5-4bc3-8402-c8961eb39c3e,3966.84
TRANSACTION,d0081cec-a81e-41a8-8824-1a8ab9635e90,,,,,,,,,COMPLETED,,,,,,,,,,,d20e3062-f14b-4ea4-9140-6aad8998f724,3bdeb792-1ee3-4e67-9045-5f9ca2d89e0e,651.80
TRANSACTION,c94e8fb2-c0d2-4343-86f9-90f23e40c9a8,,,,,,,,,REFUNDED,,,,,,,,,,,a5daf4b0-cfbe-4d52-9cbe-79b6051e4526,e9b1dc82-bf08-4b81-ad63-56e484c22bee,1565.29
TRANSACTION,9b794c3c-afb6-47a4-91d5-f19c2bf297af,,,,,,,,,PENDING,,,,,,,,,,,89a5949a-5c73-4d1f-914d-fc3869dfed27,17e1e73b-cdf5-4d34-abd1-5dd37f7ab6fa,3958.11
TRANSACTION,6f8235e0-6fb4-4ee2-800b-896dba4aff3e,,,,,,,,,PENDING,,,,,,,,,,,aae5378d-a4be-43cc-a991-4c37df619980,0b73ae6f-8d8a-4fb8-a0cd-14160274d931,858.46
TRANSACTION,60347d75-c12a-478c-9f8c-a54e80411117,,,,,,,,,COMPLETED,,,,,,,,,,,c2ed482f-701f-4d78-90e9-65bfffc1d165,93dd646e-9475-4207-a47d-5bdbe36a7d92,1035.70
TRANSACTION,eca37539-80d6-4592-9773-9fa8689697e5,,,,,,,,,REFUNDED,,,,,,,,,,,e848ce5f-1810-4290-88af-3017636fdeef,292343e4-0632-4d98-be77-a75fe9d0f921,324.95
TRANSACTION,d01b8d14-5341-4ea6-9fd1-9e0661db471e,,,,,,,,,REFUNDED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,0724727c-e971-4206-8948-e6b859b13792,4725.61
TRANSACTION,6035cb2b-21cf-4df1-b800-88d05d2e0c46,,,,,,,,,COMPLETED,,,,,,,,,,,4c902ba8-1c09-45b6-8224-752f231f0be3,e09135cc-d35a-4493-a505-b50fc0bcbc51,1920.84
TRANSACTION,9dd3c481-fcb3-4525-bbc8-495c97093114,,,,,,,,,COMPLETED,,,,,,,,,,,313b5f4f-0592-4175-a193-64eb1f2b46ba,c3f0f32b-b83e-45d0-b4cc-1bb1f9e892f2,4544.09
TRANSACTION,6306c1e8-dda3-45db-a9ff-bb756e59cff0,,,,,,,,,PENDING,,,,,,,,,,,65bbce15-8531-4944-8fe0-a416e6ed3579,2850a130-946a-4837-a86e-b2c6fbeca107,152.38
TRANSACTION,fa6d2797-1925-4c64-b010-dae6d0130489,,,,,,,,,REFUNDED,,,,,,,,,,,3f24ecb4-52a5-465f-9c64-5e82c5fd1089,447f484a-f64a-4b70-98e7-96ed526c41bb,70.35
TRANSACTION,d360ad17-a218-4c5c-b8c1-5529c9ed65ab,,,,,,,,,COMPLETED,,,,,,,,,,,ac956c8e-ac53-4c16-9f8c-23ffc0d56e18,c65c68f4-8136-4f21-afcf-358b303dc0bb,3092.26
TRANSACTION,062cd6e0-5298-428c-919f-1bd818e5592e,,,,,,,,,FAILED,,,,,,,,,,,351566f3-b4a9-463d-b3e8-c28d885ebe0e,4427c68e-d91a-4bfc-9a3f-5800758f6222,3824.69
TRANSACTION,e8e31917-3eb9-42d0-9ab6-8259dd6bf2fb,,,,,,,,,REFUNDED,,,,,,,,,,,d174ac07-8932-46ab-aadb-89b92b0d539f,8d1135cd-7ffb-421e-b2f9-4972f3b9f997,1862.38
TRANSACTION,f8e06be7-262d-464f-aa12-e3f8a3092069,,,,,,,,,REFUNDED,,,,,,,,,,,7fe23dc9-6ace-4487-941e-6c80649f673b,38f6879c-3ff4-450d-889d-e07fb1af7396,3160.27
TRANSACTION,c94bca17-a130-4e32-9132-8d81690cf22d,,,,,,,,,REFUNDED,,,,,,,,,,,4bfebd46-6862-4ea3-b34c-0b70626652f9,da4295b4-46bd-4551-b006-1b4e07d45a58,4974.96
TRANSACTION,7574a820-e136-4fc8-a106-8a927b498e5e,,,,,,,,,FAILED,,,,,,,,,,,d20e3062-f14b-4ea4-9140-6aad8998f724,a7b1cd52-7f6e-4da8-95b2-5fd65ad977c1,4093.75
TRANSACTION,79e41820-30d6-4af1-900b-9b2e40bb2215,,,,,,,,,REFUNDED,,,,,,,,,,,410c0c95-d7e6-41db-ab61-e81e6f7f287c,d14f1fe3-3349-41d1-bbb6-e465f7486a7c,3686.35
TRANSACTION,658e9a7f-7a9e-4ffc-acdc-54a0fc0474c8,,,,,,,,,FAILED,,,,,,,,,,,4991b71d-f917-4770-8779-7131a94b8507,f6856981-d851-494f-8693-5d4dd2a5ff19,574.95
TRANSACTION,7fb880b6-2a2d-4b97-8346-ab8d2c9befc3,,,,,,,,,FAILED,,,,,,,,,,,21a4bf02-c890-48c8-bbf2-d229c60aebec,dcd702a2-e5cd-4ca8-a317-1cd1990c6567,492.93
TRANSACTION,dd1aab13-1e0e-4729-ac3e-cac79cca1e5b,,,,,,,,,PENDING,,,,,,,,,,,506dd029-5681-4b30-9b98-dea33e920492,789bbcd0-7339-43cd-a0b5-013a1d908e21,2137.91
TRANSACTION,8a189009-018f-4d95-a9a8-437eb1238195,,,,,,,,,PENDING,,,,,,,,,,,506dd029-5681-4b30-9b98-dea33e920492,a6ed9b3f-e7f7-4432-8979-cb5d93cf1a52,1870.74
TRANSACTION,6857b7ff-70d5-4fa3-a069-081b6189b287,,,,,,,,,REFUNDED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,a7b1cd52-7f6e-4da8-95b2-5fd65ad977c1,1682.59
TRANSACTION,c293c102-6f47-46a0-9a25-fda449b2ceec,,,,,,,,,FAILED,,,,,,,,,,,85be7859-066b-4b87-9994-1960faa2680a,5fd48c10-bc3a-4d65-bc0e-b134cce9ab18,1142.56
TRANSACTION,acc37ebe-7058-45f7-9107-3cda5b1f1425,,,,,,,,,PENDING,,,,,,,,,,,0dedae08-8e1b-4cc3-9edf-57170f449e2a,dadbf397-ae94-462f-8618-c2836de79bb9,4997.99
TRANSACTION,cd60a52c-7d05-4fae-95ce-430b1cd9b105,,,,,,,,,COMPLETED,,,,,,,,,,,471d7f8b-e697-4a34-af25-9bad64139db2,fcd3f417-f175-4bb7-9531-ba110321463a,75.41
TRANSACTION,8685f53d-38df-4493-ab71-958ffecdc606,,,,,,,,,FAILED,,,,,,,,,,,2bf4bc84-f97c-4b0f-95bc-ab0141559a1f,fa456098-adf2-4c98-8b47-7390d9936c76,2059.43
TRANSACTION,a7a243ff-9f00-45f8-a652-1eb6ff03b0a8,,,,,,,,,FAILED,,,,,,,,,,,4c902ba8-1c09-45b6-8224-752f231f0be3,2a0f27f0-dbae-4441-834b-d474934a356d,4540.93
TRANSACTION,2ccbe6c7-8f42-43d4-a079-a36780c6f0b0,,,,,,,,,COMPLETED,,,,,,,,,,,ac55c9c7-49fe-42cc-b311-9c52783bf593,a3a4a6f8-d9d2-44fb-95ee-daf51f985ced,2231.60
TRANSACTION,68907d38-8e6e-46e3-b682-93f4e1dbc60a,,,,,,,,,FAILED,,,,,,,,,,,7fe23dc9-6ace-4487-941e-6c80649f673b,9b4e2ab7-3c4b-4117-915f-649adc2e48d1,2738.79
TRANSACTION,1b05eba8-15fa-41a1-9001-d78e29c6abd6,,,,,,,,,FAILED,,,,,,,,,,,cd337a17-23c7-45fa-8665-23aa6cd48045,ebc050fa-9fa3-4960-8cb6-c425ad1a203c,597.84
TRANSACTION,22e099f6-434b-4d5f-a75f-f930a2c8d280,,,,,,,,,FAILED,,,,,,,,,,,68ce6a62-de6b-4e0e-aabd-9eacdd1ea9f7,bbf1fac2-d903-4845-8a3f-617aea92c938,2125.30
TRANSACTION,0aaea30d-13ed-402f-90ab-ebece2e40c18,,,,,,,,,COMPLETED,,,,,,,,,,,471d7f8b-e697-4a34-af25-9bad64139db2,d9814209-5f45-44de-ac8a-17df0c998e22,736.95
TRANSACTION,b3f7a678-ffba-438b-bdfd-ad250f2265a0,,,,,,,,,FAILED,,,,,,,,,,,8b155548-a5be-470f-817d-ec64a591f9e7,52da61e9-485a-4c92-b87d-9df7c6b683fa,9.27
TRANSACTION,fbbb397c-9f56-4f7e-a571-64e56602a2a1,,,,,,,,,PENDING,,,,,,,,,,,d085c639-b5a5-4800-9563-10bd550eb9dc,fa9b9913-3df3-43e8-a7e3-2067ccf1e13c,769.37
TRANSACTION,e6248286-be3f-43b0-b841-c8f4b5e2d432,,,,,,,,,REFUNDED,,,,,,,,,,,759d6f57-6c9c-48f2-b58e-f381fb10836f,03679833-d89b-4c7d-a778-9cb047a4cf36,4042.43
TRANSACTION,fa652333-200a-479e-9702-41e31e25c5d9,,,,,,,,,PENDING,,,,,,,,,,,0b5d0928-ebab-4d6f-a766-2cf8b5ec970e,9910d222-8559-4029-8e1d-1b53a8c627e0,4843.84
TRANSACTION,d62a7b1f-926d-4cd4-9528-12524e4473ca,,,,,,,,,COMPLETED,,,,,,,,,,,506dd029-5681-4b30-9b98-dea33e920492,b15c7296-7b74-49b0-8dba-8dea25a3f7ec,2554.09
TRANSACTION,cc9ba678-c01c-48d8-a9d3-aaa436946f44,,,,,,,,,COMPLETED,,,,,,,,,,,dc358660-c663-42b9-95e3-ae20a75485c8,a0823a77-ab6e-4d41-b394-fe280d557cbc,4499.31
TRANSACTION,f4f39712-f304-47e6-be08-5b4986fbf6b9,,,,,,,,,REFUNDED,,,,,,,,,,,e848ce5f-1810-4290-88af-3017636fdeef,a47d8ad4-61c2-4e5d-a264-1f3e955948bf,1362.68
TRANSACTION,96a2aea4-4ff1-45f7-9d8e-1c79a0feb8b7,,,,,,,,,REFUNDED,,,,,,,,,,,506dd029-5681-4b30-9b98-dea33e920492,da4295b4-46bd-4551-b006-1b4e07d45a58,2236.25
TRANSACTION,552799a8-b76a-4964-85b5-889c7b5cbdd7,,,,,,,,,FAILED,,,,,,,,,,,759d6f57-6c9c-48f2-b58e-f381fb10836f,20b050d0-10e0-44f6-8e18-fcd07199065d,3691.03
TRANSACTION,4bdd11e3-e210-4b64-a7b1-9cf4a3895f7b,,,,,,,,,REFUNDED,,,,,,,,,,,d174ac07-8932-46ab-aadb-89b92b0d539f,60ff9b09-e68c-4269-822b-b83698a40546,2090.32
TRANSACTION,23f53ea4-496b-462b-862a-ec88e1293bda,,,,,,,,,REFUNDED,,,,,,,,,,,3ebd9613-6175-4705-9597-04e671206af3,b7b898c9-e474-46cf-98d3-8b536c36fde6,327.53
TRANSACTION,a4f4caaf-f213-4f58-857a-12f187431818,,,,,,,,,FAILED,,,,,,,,,,,fca210ef-84a4-4a78-9472-79cc55a61be0,260e1345-ceaf-41c3-aff8-ea49cc295749,2741.18
TRANSACTION,032c1093-0635-4c94-94b6-bc6092700fb2,,,,,,,,,REFUNDED,,,,,,,,,,,9465eb87-f6a7-466d-a81a-b191e62d1eda,da4295b4-46bd-4551-b006-1b4e07d45a58,3636.97
TRANSACTION,640f0bd6-dabf-4b36-ac25-7f9d527383a4,,,,,,,,,PENDING,,,,,,,,,,,313b5f4f-0592-4175-a193-64eb1f2b46ba,4427c68e-d91a-4bfc-9a3f-5800758f6222,130.26
TRANSACTION,003b5a7e-2dee-4c7c-9470-69a8994b486f,,,,,,,,,REFUNDED,,,,,,,,,,,2b04f8f3-6d61-4800-bdda-5220535238ad,5cc79f92-e57a-4b0c-aa97-23e0e1abc5f0,1482.99
TRANSACTION,661af265-fd96-422b-8efa-f1d9ce05cabd,,,,,,,,,COMPLETED,,,,,,,,,,,7fb15829-4ade-4c5c-98c4-19f5cc109fae,4068f2c4-8172-41e2-9a3d-c0a109eb6bb8,2611.41
TRANSACTION,5f5c8b67-c105-4e32-8c5e-b4ebc44426fc,,,,,,,,,PENDING,,,,,,,,,,,57ba4e6b-b6ee-4bb1-8ac8-0fb5b3000de9,dadbf397-ae94-462f-8618-c2836de79bb9,2955.77
TRANSACTION,a53f205b-a29a-42c2-ba4a-367d6b30884e,,,,,,,,,REFUNDED,,,,,,,,,,,df6f1389-729c-4921-adef-45691f6d9d52,fbb1bfac-446b-460d-a3b7-a4f5980cf41d,2748.64
TRANSACTION,4849b967-7543-4a30-90bd-c468419bd110,,,,,,,,,FAILED,,,,,,,,,,,ab169c0d-990a-4366-8d75-88653114e487,b90db9e3-a426-401c-b028-462939b91223,2789.06
TRANSACTION,42ee8763-693c-4266-948d-9e76b87b65da,,,,,,,,,PENDING,,,,,,,,,,,1097b822-6b91-4db0-8a48-a4c695fed3b0,a58db60d-dc24-46df-ab96-f7ef1fe146fd,4652.25
TRANSACTION,daffdce6-14e1-4832-8a20-8e0184f73c67,,,,,,,,,PENDING,,,,,,,,,,,6003aa82-bb5e-48b6-94bf-1950f16ccd37,4427c68e-d91a-4bfc-9a3f-5800758f6222,759.98
TRANSACTION,a698e70b-7c66-441d-bfdf-a1a00ddae2c4,,,,,,,,,COMPLETED,,,,,,,,,,,7d452562-dc5c-445e-8ebe-4c93a6ac4d1a,5a5de4da-e7f6-4b44-a08a-7fda4f585956,1311.91
TRANSACTION,51096468-c6c0-41b0-ad0d-5c73a68679a1,,,,,,,,,COMPLETED,,,,,,,,,,,75dd2c25-101b-4cb6-af72-3c243cc184af,006b257f-ade9-4757-ac75-fe88233e8125,1790.84
TRANSACTION,3429ac0a-8699-4fcf-86ee-b8138417f3cb,,,,,,,,,FAILED,,,,,,,,,,,e282ce93-1fa5-4200-83b3-9434177990d9,4faf6836-bf73-4c3f-8e9e-9905492bbe82,2541.01
TRANSACTION,c66fe7ab-4310-4189-89f4-5a215cddfd97,,,,,,,,,COMPLETED,,,,,,,,,,,dc358660-c663-42b9-95e3-ae20a75485c8,54000dcc-39ba-4da1-8ddc-dee25a9c5d2e,4867.47
TRANSACTION,1cd6161a-f5c2-4135-9fa5-613595ff3702,,,,,,,,,PENDING,,,,,,,,,,,c33e9da1-fbab-462e-ba26-ba1f932465c2,175d3aa3-6219-4ec9-b6b0-566ca4939095,104.96
TRANSACTION,c8b7b81a-6f4b-45bb-8403-de938197b40b,,,,,,,,,FAILED,,,,,,,,,,,410c0c95-d7e6-41db-ab61-e81e6f7f287c,14d9b08b-9be6-48b5-88e8-9970bdeaf03f,4049.32
TRANSACTION,9a6faa76-3197-4bd1-84e6-71894b1ddde9,,,,,,,,,REFUNDED,,,,,,,,,,,2fd4bb38-6f3f-4cff-9337-d5865607060e,d72f3b72-1405-4cec-8de6-f1d1f9df900a,2184.73
TRANSACTION,aa49f840-b709-4021-bd2f-45418dbc3f09,,,,,,,,,COMPLETED,,,,,,,,,,,df6f1389-729c-4921-adef-45691f6d9d52,1ffa4263-f4de-427d-8d62-78dac27408c7,2805.05
TRANSACTION,f54e753a-b598-4f3a-861d-770b6c7e3e29,,,,,,,,,REFUNDED,,,,,,,,,,,21a4bf02-c890-48c8-bbf2-d229c60aebec,525cc4ea-458d-4bcf-909d-1a403b0acda4,4900.42
TRANSACTION,0bcf3479-a671-4ab2-ba8b-24344d9dbcca,,,,,,,,,REFUNDED,,,,,,,,,,,f745bdc1-b9e6-4a7d-8a0f-96dfc28e5c60,d604119c-5347-4446-8f78-df8e010ea52e,2087.36
TRANSACTION,2bb235d0-cedc-4936-ae30-cb6a8e440949,,,,,,,,,PENDING,,,,,,,,,,,7690b0b6-2b75-40e1-bbea-4c4209d7f2a4,b15c7296-7b74-49b0-8dba-8dea25a3f7ec,920.01
TRANSACTION,8ad9e107-3ff7-4297-82f5-aa3156f4f576,,,,,,,,,PENDING,,,,,,,,,,,7fe23dc9-6ace-4487-941e-6c80649f673b,d3ee646b-ea3b-43f3-83ad-fc3b72f8afd9,3589.03
TRANSACTION,64c306d3-ea6d-4e4a-ac49-11c3b104458d,,,,,,,,,COMPLETED,,,,,,,,,,,bcbd136a-5ba2-409f-b939-4d417d36498f,af36f6f7-aff3-44ac-aeae-ef278080d313,2098.34
TRANSACTION,b679e3d7-67b7-456f-9b0c-96354fbf4e1b,,,,,,,,,COMPLETED,,,,,,,,,,,c2ed482f-701f-4d78-90e9-65bfffc1d165,1908b71b-c501-4798-b604-c1c04367af11,3809.27
TRANSACTION,ea5d77c0-211d-4e23-b217-a71e5b78a861,,,,,,,,,PENDING,,,,,,,,,,,d085c639-b5a5-4800-9563-10bd550eb9dc,c2ea6a13-6c3d-48d8-827e-dfc706f4411a,2299.09
TRANSACTION,c5ae9e6e-ba52-43d0-90c0-1d093929b151,,,,,,,,,PENDING,,,,,,,,,,,622a3e93-efab-4d0e-ac1b-8e847cc2d3fe,d604119c-5347-4446-8f78-df8e010ea52e,2720.06
TRANSACTION,7f372822-26ab-4604-bb2e-55289077de83,,,,,,,,,REFUNDED,,,,,,,,,,,5009b47e-5a7a-4fd5-92c2-e3192eb852bf,fa9b9913-3df3-43e8-a7e3-2067ccf1e13c,2377.28
TRANSACTION,88f26e3a-dc6c-44e2-821a-02cb5ee3c3f1,,,,,,,,,COMPLETED,,,,,,,,,,,4e17b547-3cc7-4e3f-8f53-4c0618591449,ff453a09-d3c4-47c6-8bfe-cba508c7404e,18.07
TRANSACTION,ff1ec409-a956-4593-ab4d-53ac21888f85,,,,,,,,,PENDING,,,,,,,,,,,a966e732-ac69-4177-8864-c762f63e7207,d95b69a2-fe62-486e-8a99-21c89ccedc92,3184.40
TRANSACTION,7231a7c4-6c9d-47af-b4ba-13e4e1a114a6,,,,,,,,,PENDING,,,,,,,,,,,41a12e98-5343-4d43-9d15-94647c3dba57,f58f1820-23b4-442f-8122-a1c30d0ae815,3188.82
TRANSACTION,c20c3be4-247b-42b8-83a4-5b8ef0ec6094,,,,,,,,,FAILED,,,,,,,,,,,cd1bef1e-77ee-4f04-90d7-21ef795334a8,aebae9bc-60b4-4a30-8ffa-bb8d91c955cd,3934.69
TRANSACTION,827173c2-c324-4997-a51c-7f78e6a4d0f8,,,,,,,,,PENDING,,,,,,,,,,,4991b71d-f917-4770-8779-7131a94b8507,96e79196-b2d7-42e3-b0fc-144bcfda619d,2825.15
TRANSACTION,2a437f5c-8ebf-4a5d-a511-74de50458061,,,,,,,,,REFUNDED,,,,,,,,,,,2fd4bb38-6f3f-4cff-9337-d5865607060e,52da61e9-485a-4c92-b87d-9df7c6b683fa,59.01
TRANSACTION,34a64bc5-9339-465a-9ea8-c8b8595bddcd,,,,,,,,,COMPLETED,,,,,,,,,,,7fe23dc9-6ace-4487-941e-6c80649f673b,f760b7d7-1c00-4638-962a-4f6bcdd0f18b,2050.26
TRANSACTION,f86192cf-08fe-470c-8d02-83012abaec12,,,,,,,,,FAILED,,,,,,,,,,,345d3013-81ad-42ab-8165-b968273e67d7,81374136-7ecb-4263-8a27-e785f35b0c7c,2546.14
TRANSACTION,0470e65a-4489-4781-8b75-dfa072148f9b,,,,,,,,,REFUNDED,,,,,,,,,,,e282ce93-1fa5-4200-83b3-9434177990d9,ad3a64df-7ec3-4c92-8c8e-4a21c8758728,4837.90
TRANSACTION,05671ac9-7895-4f68-95a7-bcf3bea18571,,,,,,,,,FAILED,,,,,,,,,,,4c902ba8-1c09-45b6-8224-752f231f0be3,1f531408-ac30-44e4-a8a3-9cb166b64dfe,558.70
TRANSACTION,3a76ec8b-1216-4825-a22e-74854d1ae36b,,,,,,,,,COMPLETED,,,,,,,,,,,c33e9da1-fbab-462e-ba26-ba1f932465c2,278f5826-91c0-42e2-8238-9373d068dde8,4579.22
TRANSACTION,3f5b70f5-b74d-4218-ad0d-09a7feedc8a0,,,,,,,,,FAILED,,,,,,,,,,,88b6eaa9-3b77-4994-a862-27f6ab3cf0fe,5f52376e-1f6c-44c6-8bd6-5ad25241fc27,1738.79
TRANSACTION,4c9cb049-b395-4953-a6d4-fbe3b1ff2377,,,,,,,,,PENDING,,,,,,,,,,,a859ec57-ff8d-446f-8a55-edb8ba602d9d,c6b58532-8623-446f-a8fc-66cbd3c1c826,4000.58
TRANSACTION,aa991960-67b4-45d0-b701-73d0463e1d75,,,,,,,,,FAILED,,,,,,,,,,,dc358660-c663-42b9-95e3-ae20a75485c8,0724727c-e971-4206-8948-e6b859b13792,3456.12
TRANSACTION,d31b1cf6-6306-469e-85a9-45b3238c18e2,,,,,,,,,FAILED,,,,,,,,,,,bbe3d613-10c8-4f51-99c4-52caf754605f,8be1fb1f-f61b-4a50-971a-4a66c8dfe25d,2935.75
TRANSACTION,5d1ccda9-0594-4e08-9e05-07a0d48d9c99,,,,,,,,,FAILED,,,,,,,,,,,6b2a4fb9-9693-4aa6-9313-6c4d88fb3d79,b15c7296-7b74-49b0-8dba-8dea25a3f7ec,3904.11
TRANSACTION,cf836952-f67d-485c-a0d5-b2cb35031a5f,,,,,,,,,REFUNDED,,,,,,,,,,,9465eb87-f6a7-466d-a81a-b191e62d1eda,efaa474e-790c-4bf5-9de0-5cf82d474651,1777.27
TRANSACTION,8386d7a8-e604-43c0-839b-a0f542f66022,,,,,,,,,COMPLETED,,,,,,,,,,,3f209aef-0352-42f2-a707-301c1cef25d0,a7b1cd52-7f6e-4da8-95b2-5fd65ad977c1,2002.44
TRANSACTION,1dde2b27-3886-4324-829d-ee5e6d8f5f11,,,,,,,,,PENDING,,,,,,,,,,,6a48f80f-7098-4405-a451-f87b9613bf6c,cbec5202-9f86-4adf-8fb9-e540f5facead,2577.89
